player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
ショーンマイケル,I,1,スノウ (4),47,亜2,https://eldersign.jp/img/mi/g/f0/020_snow_2g4.png,コールドボルト / スノウストーム / スリートストーム / パンデミック / 氷の花,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=104&se=10&t=1,,,,,,,,,,
ショーンマイケル,I,1,ペリ,70,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,イーヴルフルート / ツイスター / フラッシュファイア / ムーランルージュ / リヴァイヴ,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=200&se=10&t=1,,,,,,,,,,
いも,C,8,フラーユ,36,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒヤデスウィンド / リヴァイヴ,ハートオブフレイム,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=10&t=1,,,
いも,C,8,エアリエル,45,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド,ハートオブウィンド / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=10&t=1,,,
いも,C,6,ペイル,36,亜2,https://eldersign.jp/img/mi/g/f0/022_mora_2g4.png,エルフショット / セメタリーゲート / ブラッドスティール / ペイルムーン / リベレイション,コールドシギル / ハートオブウィンド / ミラージュ / 防寒布,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=10&t=1,,,,,
いも,C,8,サキュバス,33,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / スタンダールシンドローム / セメタリーゲート / ペイルムーン / 悪魔のトリル,クィックオーダー / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=2&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=68&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=70&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=72&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=75&se=10&t=1,,,
いも,C,2,グリマルキン,25,亜2,https://eldersign.jp/img/mi/g/f0/085_grimalkin_2g4.png,エルフショット / セメタリーゲート / ブラッドスティール / ペイルムーン / ルビーレイン,コールドアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=67&se=10&t=1,,,,,,,,,
いも,C,3,ダークヤング,34,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,ウォークライ / ガッシマ / スタンピード / ディスペル / ブラッドセイバー,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=10&t=1,,,,,,,,
いも,C,3,ティンダロスハウンド,41,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g7.png,スタンピード / スパーク / フェイズアウト / ルルハラント / 光のベール,リジェネレイト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=10&t=1,,,,,,,,
いも,C,3,アトラク＝ナクア,31,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,ゴッサマーチェイン / ダークボルト / ミラーズ / ユロール,レジストバインド,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=10&t=1,,,,,,,,
いも,C,3,スターヴァンパイア,37,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,アンブッシュ / エナジードレイン / エルフショット / ミラーズ / ユロール,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=71&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=73&se=10&t=1,,,,,,,,
なまはる,B,10,フラーユ,35,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,パンデミック / ヒヤデスウィンド / フサリア / ベノムスクラッチ / 桜花泡影,フレイムアシスト / リジェネレイト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=10&t=1,
なまはる,B,10,エアリエル,39,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ステイシス / テンペスト / フェアリーエイド / ベノムスクラッチ / 風切り,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=10&t=1,
なまはる,B,10,セイレン,34,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png,アウェイクニング / ヒーリング / ペイルムーン / ポイズンクラウド / 悪魔のトリル,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=10&t=1,
なまはる,B,10,サキュバス,43,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,スタンダールシンドローム / スノウストーム / スリートストーム / テンプテイション / リヴァイヴ,コールドアシスト / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=1&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=34&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=35&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=36&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=38&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=39&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=41&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=43&se=10&t=1,
なまはる,B,1,ブラスドラゴン (1),32,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,スタンピード,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=40&se=10&t=1,,,,,,,,,,
なまはる,B,1,ブラスドラゴン (2),38,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,スタンピード,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=40&se=10&t=1,,,,,,,,,,
なまはる,B,1,ペリ (1),31,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,アウローラ,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=40&se=10&t=1,,,,,,,,,,
なまはる,B,1,ペリ (2),31,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g4.png,ガイドスター,コールドアシスト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=40&se=10&t=1,,,,,,,,,,
ポリープ,F,1,ワンプクリアランス,36,亜1,https://eldersign.jp/img/mi/g/f0/033_wamp_1g7.png,クリアランス / セメタリーゲート / ヒカップ,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=5&se=10&t=1,,,,,,,,,,
ポリープ,F,1,アンクー,41,原,https://eldersign.jp/img/mi/g/f0/044_ankou_0g4.png,ダブルアタック / デスサイズ / パンデミック / ビーストキラー,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=5&se=10&t=1,,,,,,,,,,
ポリープ,F,3,サキュバス,25,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g4.png,エルフショット / サクション / テンプテイション / ヒーリング / ブラッドスティール,クィックオーダー / ミラージュ / 地味づくり / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=5&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=101&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=10&t=1,,,,,,,,
ポリープ,F,1,ルサルカ,37,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,ヒヤデスウィンド / ファイアボルト / フサリア,フレイムアシスト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=5&se=10&t=1,,,,,,,,,,
ポリープ,F,9,ドール,50,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スキュアー / ダブルアタック / チャージ,ディレイオーダー / ミラージュ / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=101&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=133&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=166&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=168&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=10&t=1,,
ポリープ,F,8,セイレンアウェイク,44,亜2,https://eldersign.jp/img/mi/g/f0/024_seiren_2g4.png,アウェイクニング / エルフショット / ダブルアタック / 光のベール / 悪魔のトリル,クィックオーダー / コールドバリア / ミラージュ / 地味づくり / 心の棘 / 戦いのエール / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=101&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=133&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=166&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=168&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=10&t=1,,,
ポリープ,F,3,アルルーナ,41,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / トランキリティ / フサリア / ブラッドスティール / ラストシュリーク,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=10&t=1,,,,,,,,
ポリープ,F,2,ビヤーキーヒヤデス,45,原,https://eldersign.jp/img/mi/s/f0/036_byakhee_0g4.png,スカラド / ダークボルト / ヒヤデスウィンド / 闇の刻印,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=37&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=171&se=10&t=1,,,,,,,,,
ポリープ,F,3,ペリ,47,原,https://eldersign.jp/img/mi/g/f0/042_peri_0g7.png,アイギスシールド / アイスランス / コールドボルト / ダブルアタック / ペイルムーン,クィックオーダー / コールドアシスト / フレイムアシスト / 命中ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,,,,,,,,
ポリープ,F,7,グレムリン,53,亜1,https://eldersign.jp/img/mi/g/f0/021_gremlin_1g4.png,ウィンドボルト / フサリア / 光のベール / 光の楔 / 風葬,ディレイオーダー / ミラージュ / 守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=69&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=101&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=133&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=166&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=168&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,,,,
ポリープ,F,5,ハイドラ,51,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,スキュアー / スタンピード / チャージ / ベノムスティング / ラーヴァフロウ,ディレイオーダー / 守りのミンネ,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=133&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=166&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=167&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=168&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=10&t=1,,,,,,
ポリープ,F,1,エアリエル,28,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,テンペスト / フサリア / ブラッドスティール,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=169&se=10&t=1,,,,,,,,,,
Ｄｒ．ウェスト,K,8,ドール,45,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / スタンピード / チャージ / テケリ・リ / ペトロガス,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=106&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=266&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=10&t=1,,,
Ｄｒ．ウェスト,K,9,ダークヤング,38,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,ガッシマ / スタンピード / チャージ / ニグラーヌ / ベノムスクラッチ,守りのミンネ / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=106&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=202&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=266&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=10&t=1,,
Ｄｒ．ウェスト,K,7,F.S.M.,60,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g7.png,アゼランザ / エルフショット / ヒーリング / 光のベール / 闇の楔,命中ブースト / 心の壁 / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=106&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=266&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=10&t=1,,,,
Ｄｒ．ウェスト,K,8,スターヴァンパイア,44,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g4.png,アンブッシュ / エルフショット / カラカス / フォトケミカルスモッグ / 闇のベール,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=10&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=42&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=106&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=170&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=234&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=266&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=298&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=331&se=10&t=1,,,
Ｄｒ．ウェスト,K,2,ティンダロスハウンド,35,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,スリープクラウド / フェイズアウト / ベノムスクラッチ,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=138&se=10&t=1,,,,,,,,,
Ｄｒ．ウェスト,K,2,ワイバーン,40,亜2,https://eldersign.jp/img/mi/g/f0/029_wyvern_2g4.png,チャージ / 光の刻印,戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=138&se=10&t=1,,,,,,,,,
Ｄｒ．ウェスト,K,2,アルルーナ,21,原,https://eldersign.jp/img/mi/g/f0/040_alrunes_0g4.png,エンジェルダスト / ラストシュリーク,攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=74&se=10&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=6&v=138&se=10&t=1,,,,,,,,,
