player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),match01,match02,match03,match04,match05,match06,match07,match08,match09,match10,match11
タカヤマン,A,1,ティンダロスハウンド@,64,亜1,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_1g4.png,フェイズアウト / ルルハラント / 光のベール / 光の楔,リジェネレイト / 守りのミンネ,A-L,,,,,,,,,,
タカヤマン,A,1,スターヴァンパイア☆,51,原,https://eldersign.jp/img/mi/g/f0/052_star-vampire_0g7.png,ミラーズ / ユロール / 光のベール / 光の楔 / 風葬,ハートオブフレイム / ミラージュ,A-L,,,,,,,,,,
ClayClay,E,7,ドール,63,亜1,https://eldersign.jp/img/mi/p/f0/056_dhole_1g4.png,カロウシブスピット / ガッシマ / トランキリティ / ブラッドセイバー / 光のベール,レジストポイズン / 守りのミンネ,A-E,B-E,D-E,E-F,E-G,E-H,E-I,,,,
ClayClay,E,6,イタクァ,66,亜2,https://eldersign.jp/img/mi/p/f0/079_ithaqua_2g4.png,のしかかり / スキュアー / ベノムスクラッチ / 光の楔 / 超超低周波,レジストポイズン / 命中ブースト / 守りのミンネ / 戦いのエール,A-E,C-E,E-G,E-I,E-J,E-L,,,,,
ClayClay,E,10,ミル＝フイユ,73,亜1,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_1g7.png,ゴッサマーチェイン / シュリンク / ミラーズ / ルルハラント / ルールオブドリームス,HPブースト / クィックオーダー / ハートオブフレイム / ミラージュ / レジストポイズン / 命中ブースト / 守りのミンネ,A-E,B-E,C-E,D-E,E-F,E-G,E-H,E-I,E-J,E-L,
ClayClay,E,4,F.S.M.,61,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,セメタリーゲート / ハスタリーザ / ミラーズ / ユロール / ルルハラント,リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,A-E,B-E,E-F,E-H,,,,,,,
ClayClay,E,7,H.S.K_Ver1.2,64,亜2,https://eldersign.jp/img/mi/g/f0/078_zhar_2g4.png,シュリンク / ハスタリーザ / フォトケミカルスモッグ / ミラーズ / ユロール,クィックオーダー / リジェネレイト / 心の棘 / 悪目立ち / 敏捷ブースト,B-E,C-E,D-E,E-F,E-H,E-J,E-L,,,,
ClayClay,E,5,星鈴,68,亜1,https://eldersign.jp/img/mi/p/f0/052_star-vampire_1g4.png,アンブッシュ / フォトケミカルスモッグ / ミラーズ / ユロール / 闇の楔,HPブースト / クィックオーダー / レジストポイズン / 命中ブースト / 守りのミンネ / 悪目立ち,C-E,D-E,E-G,E-I,E-L,,,,,,
ClayClay,E,1,W.R.N.B,58,亜2,https://eldersign.jp/img/mi/g/f0/082_gug_2g7.png,アンブッシュ / ブラッドセイバー / ベノムスクラッチ / 闇の刻印 / 闇の楔,レジストポイズン / 守りのミンネ,E-J,,,,,,,,,,
ClayClay,E,1,ア・ドライグ・ゴッホ,61,亜1,https://eldersign.jp/img/mi/p/f0/071_y-ddraig-goch_1g7.png,グランドスラム / デストラクション / ブレイズ / ローカストスウォーム / 光のベール,レジストポイズン / 守りのミンネ,E-K,,,,,,,,,,
ClayClay,E,1,キマイラ,42,亜1,https://eldersign.jp/img/mi/g/f0/087_chimera_1g4.png,トライペック / ブラッドセイバー / ローカストスウォーム / ヴェンデッタ / 光のベール,レジストポイズン / 守りのミンネ,E-K,,,,,,,,,,
ClayClay,E,1,ハルテ,61,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,パンデミック / ヒヤデスウィンド / ファイアランス / 炎の刻印,クィックオーダー,E-K,,,,,,,,,,
ClayClay,E,1,イシュ,43,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アイスランス / ステイシス / ストームワーニング / スリートストーム,HPブースト / クィックオーダー,E-K,,,,,,,,,,
イマクロ,J,4,エアリエル (1),70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,エーテルクラウド / ステイシス / スリープクラウド / ニグラーヌ / ポイズンクラウド,クィックオーダー / ディレイオーダー / 命中ブースト / 攻撃ブースト,A-J,D-J,G-J,I-J,,,,,,,
イマクロ,J,1,エアリエル (2),70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,ヒヤデスウィンド / フェアリーエイド,守りのミンネ / 戦いのエール,A-J,,,,,,,,,,
イマクロ,J,1,エアリエル (3),70,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,アゼランザ / エンジェルダスト / トランキリティ / フォトケミカルスモッグ,クィックオーダー / 命中ブースト,C-J,,,,,,,,,,
イマクロ,J,1,ルサルカ (1),70,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g4.png,ヒヤデスウィンド / リヴァイヴ / 炎の刻印,フレイムアシスト / 魔力ブースト,A-J,,,,,,,,,,
イマクロ,J,1,ルサルカ (2),70,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / セメタリーゲート / ヒヤデスウィンド / フラッド / 光のベール,エンジェリックウィング,J-K,,,,,,,,,,
イマクロ,J,1,サキュバス,62,原,https://eldersign.jp/img/mi/g/f0/043_succubus_0g7.png,キャンセレイション / スタンダールシンドローム / ペイルムーン,クィックオーダー / 防御ブースト,A-J,,,,,,,,,,
イマクロ,J,9,ハイドラ (1),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g7.png,アースクェイク / ウォークライ / ブラッドセイバー / ベノムスクラッチ / ラーヴァフロウ,コールドバリア / ハートオブオーシャン / フレイムアシスト / 守りのミンネ / 戦いのエール,B-J,D-J,E-J,F-J,G-J,H-J,I-J,J-K,J-L,,
イマクロ,J,3,ハイドラ (2),70,原,https://eldersign.jp/img/mi/g/f0/048_hydra_0g4.png,アウターキラー / アースクェイク / チャージ / トライペック / 光の刻印,ハートオブウィンド / リフレクション / 守りのミンネ / 戦いのエール,E-J,G-J,J-L,,,,,,,,
イマクロ,J,2,ティンダロスハウンド,70,原,https://eldersign.jp/img/mi/g/f0/054_hounds-of-tindalos_0g4.png,ダブルアタック / チャージ / フェイズアウト / ルルハラント / 光の刻印,エンジェリックウィング / ハートオブオーシャン / リジェネレイト / 戦いのエール,B-J,C-J,,,,,,,,,
イマクロ,J,8,ウルタールの猫,70,亜1,https://eldersign.jp/img/mi/g/f0/065_cats-of-ulthar_1g7.png,エルフショット / パンデミック / フライト / 光のベール / 月光浴,クィックオーダー / ディレイオーダー / ハートオブオーシャン / ハートオブフレイム / リジェネレイト / リフレクション / 命中ブースト / 守りのミンネ / 攻撃ブースト,B-J,D-J,E-J,F-J,G-J,H-J,I-J,J-L,,,
イマクロ,J,6,シムルグ,70,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g7.png,キャンセレイション / テンペスト / ドラゴニックロア / リヴァイヴ / 光のベール,クィックオーダー / リジェネレイト / 守りのミンネ / 防御ブースト,B-J,E-J,F-J,H-J,J-K,J-L,,,,,
イマクロ,J,1,アークディスプレイサー,70,原,https://eldersign.jp/img/mi/g/f0/057_arch-displacers_0g4.png,セメタリーゲート / フェイズアウト / ホロウワールド,心の棘 / 魔力ブースト,C-J,,,,,,,,,,
イマクロ,J,1,ドール,70,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク,ハートオブオーシャン / リジェネレイト,C-J,,,,,,,,,,
イマクロ,J,5,ブラスドラゴン,70,原,https://eldersign.jp/img/mi/g/f0/049_brass-dragon_0g4.png,アウターキラー / アースクェイク / ウォークライ / ブラッドセイバー / ラーヴァフロウ,エンジェリックウィング / 守りのミンネ / 戦いのエール,D-J,F-J,H-J,I-J,J-K,,,,,,
キャスさん,F,4,大いなる闇の虚像 (1),55,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,ブラッドセイバー / ベノムスクラッチ / ルルハラント / 光のベール / 光の楔,クィックオーダー / ハートオブオーシャン / リジェネレイト / 地味づくり,A-F,F-G,F-H,F-I,,,,,,,
キャスさん,F,2,大いなる闇の虚像 (2),53,亜2,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_2g7.png,アンブッシュ / ブラッドセイバー / ベノムスクラッチ / ルルハラント / 光の楔,クィックオーダー / ハートオブオーシャン / リジェネレイト / 地味づくり,B-F,D-F,,,,,,,,,
キャスさん,F,10,黒い仔山羊,56,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,アースクェイク / インクリーズ / スキュアー / スタンピード / 光のベール,レジストポイズン / 守りのミンネ / 戦いのエール,A-F,B-F,C-F,D-F,E-F,F-G,F-H,F-I,F-K,F-L,
キャスさん,F,5,殺せない獣マギ・サ (1),51,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,エルフショット / ユロール / ルールオブドリームス / 光のベール / 光の楔,ハートオブオーシャン / リジェネレイト / 心の棘,A-F,C-F,F-H,F-I,F-L,,,,,,
キャスさん,F,3,殺せない獣マギ・サ (2),45,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,アースクェイク / エルフショット / ミラーズ / ユロール / ルールオブドリームス,ハートオブフレイム / リジェネレイト / 心の棘,B-F,D-F,F-K,,,,,,,,
キャスさん,F,2,殺せない獣マギ・サ (3),52,原,https://eldersign.jp/img/mi/g/f0/066_atlach-nacha_0g7.png,アンブッシュ / エルフショット / ユロール / ルールオブドリームス / 光の楔,リジェネレイト / 守りのミンネ / 心の壁 / 心の棘,E-F,F-G,,,,,,,,,
キャスさん,F,3,第十四位相守護者 (1),55,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / アンブッシュ / テンペスト / フォトケミカルスモッグ / 光のベール,ハートオブフレイム / リジェネレイト,A-F,B-F,F-I,,,,,,,,
キャスさん,F,2,第十四位相守護者 (2),57,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,テンペスト / フォトケミカルスモッグ / プロテクトディザスター / ミラーズ / 光のベール,クィックオーダー / ハートオブフレイム / リジェネレイト / 地味づくり,C-F,F-G,,,,,,,,,
キャスさん,F,2,第十四位相守護者 (3),53,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / テンペスト / フォトケミカルスモッグ / 光のベール / 闇のベール,リジェネレイト / 心の棘,D-F,F-K,,,,,,,,,
キャスさん,F,2,第十四位相守護者 (4),55,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アンブッシュ / テンペスト / フォトケミカルスモッグ / ミラーズ / 光のベール,ハートオブフレイム / リジェネレイト,F-H,F-L,,,,,,,,,
キャスさん,F,4,大災の化身,49,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,インクリーズ / スタンピード / ディスペル / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール,C-F,E-F,F-K,F-L,,,,,,,
キャスさん,F,1,第十五位相守護者,28,亜2,https://eldersign.jp/img/mi/p/f0/053_fsm_2g4.png,テンペスト / フォトケミカルスモッグ / 光のベール / 闇のベール,ハートオブフレイム / リジェネレイト,E-F,,,,,,,,,,
キャスさん,F,1,芯なる護り手,43,亜2,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_2g4.png,インクリーズ / シャドウレイド / スキュアー / スタンピード / ヴェンデッタ,リフレクション,F-J,,,,,,,,,,
キャスさん,F,1,天従の大禍鬼,55,亜1,https://eldersign.jp/img/mi/p/f0/096_tiamat_1g7.png,アースクェイク / ウォークライ / スキュアー / スタンピード / ブラッドセイバー,フレイムアシスト / リフレクション,F-J,,,,,,,,,,
キャスさん,F,1,流転の証明者,30,亜2,https://eldersign.jp/img/mi/g/f0/090_hati_2g4.png,カラカス / フォトケミカルスモッグ / プロテクトディザスター / 光のベール / 風葬,ハートオブフレイム / リフレクション,F-J,,,,,,,,,,
キャスさん,F,1,星を待つ道程,39,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g4.png,カラカス / フライト / 光のベール / 光の楔 / 月光浴,リフレクション,F-J,,,,,,,,,,
ユウア,L,2,♔,72,亜1,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_1g4.png,スキュアー / スタンピード / チャージ / ブラッドセイバー / ベノムスクラッチ,守りのミンネ / 戦いのエール,A-L,D-L,,,,,,,,,
ユウア,L,2,♚,69,亜1,https://eldersign.jp/img/mi/p/f0/049_brass-dragon_1g4.png,シャドウレイド / スタンピード / チャージ / ディスペル / ヴェンデッタ,守りのミンネ / 戦いのエール,A-L,D-L,,,,,,,,,
ユウア,L,2,↞,38,亜1,https://eldersign.jp/img/mi/p/f0/099_valkyyrja_1g7.png,トランキリティ / リヴァイヴ / ヴァルキリージャベリン / ヴェンデッタ / 光の楔,ハートオブフレイム / リジェネレイト,A-L,D-L,,,,,,,,,
ユウア,L,4,ঌ,80,亜1,https://eldersign.jp/img/mi/p/f0/042_peri_1g4.png,アウローラ / エルフショット / カラカス / ヒヤデスウィンド / 光のベール,HPブースト / クィックオーダー / コールドアシスト / レジストスリープ / レジストチャーム / 予習復習,A-L,C-L,D-L,E-L,,,,,,,
ユウア,L,5,ꕀ,70,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g7.png,ガッシマ / スキュアー / スタンピード / トライペック / ブラッドセイバー,ハートオブフレイム / リジェネレイト / 守りのミンネ / 戦いのエール,B-L,F-L,G-L,I-L,K-L,,,,,,
ユウア,L,2,ꕁ,65,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,スキュアー / スタンピード / トライペック / ベノムスクラッチ,ハートオブフレイム / リジェネレイト / 守りのミンネ / 戦いのエール,B-L,F-L,,,,,,,,,
ユウア,L,1,。゜,61,亜2,https://eldersign.jp/img/mi/p/f0/041_rusalka_2g4.png,フラッド,HPブースト / クィックオーダー,B-L,,,,,,,,,,
ユウア,L,1,༄,67,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,テンペスト,クィックオーダー / 命中ブースト,B-L,,,,,,,,,,
ユウア,L,2,ꕥ,66,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g7.png,スタンピード / トライペック / ブラッドセイバー,守りのミンネ / 戦いのエール / 防御ブースト,C-L,H-L,,,,,,,,,
ユウア,L,1,王1ゴブリン命中47,16,原,https://eldersign.jp/img/mi/b/f0/083_goblin_0g4.png,ストーン,レジストスリープ / 予習復習,C-L,,,,,,,,,,
ユウア,L,4,꧁꧂,66,亜2,https://eldersign.jp/img/mi/p/f0/066_atlach-nacha_2g4.png,ゴッサマーチェイン / トランキリティ / ミラーズ / ユロール / ルールオブドリームス,エンジェリックウィング / ミラージュ / リジェネレイト / レジストシール / レジストポイズン / 魔力ブースト,C-L,G-L,H-L,K-L,,,,,,,
ユウア,L,1,ゴブリンキング (1),35,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーン / ストーンレイン / ベノムスクラッチ / ペイルムーン / 光の刻印,守りのミンネ / 戦いのエール,E-L,,,,,,,,,,
ユウア,L,1,ゴブリンキング (2),35,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーンレイン / ペイルムーン / 光の刻印,守りのミンネ / 戦いのエール,E-L,,,,,,,,,,
ユウア,L,1,ホブゴブリン,43,原,https://eldersign.jp/img/mi/s/f1/109_hobgoblin_0g7.png,アウェイクニング / ストーン / ストーンレイン / フォトケミカルスモッグ / 光の楔,守りのミンネ / 戦いのエール,E-L,,,,,,,,,,
ユウア,L,4,☈,90,亜1,https://eldersign.jp/img/mi/p/f0/057_arch-displacers_1g4.png,アンブッシュ / カラカス / フォトケミカルスモッグ / 光のベール / 光の楔,HPブースト / クィックオーダー,F-L,G-L,I-L,K-L,,,,,,,
ユウア,L,2,Ꮹ,30,原,https://eldersign.jp/img/mi/b/f1/103_last-survivor_0g7.png,ステイシス / プレイグ / プロテクトディザスター / ユロール / 光の楔,クィックオーダー / 命中ブースト,F-L,I-L,,,,,,,,,
ユウア,L,3,ダークヤング,65,亜2,https://eldersign.jp/img/mi/p/f0/055_dark-young_2g4.png,ガッシマ / スキュアー / スタンピード / トライペック / ベノムスクラッチ,ハートオブフレイム / リジェネレイト / 守りのミンネ / 戦いのエール,G-L,I-L,K-L,,,,,,,,
ユウア,L,1,ꕤ,35,,,,守りのミンネ / 戦いのエール,H-L,,,,,,,,,,
ユウア,L,1,.◉.,54,亜1,https://eldersign.jp/img/mi/p/f0/053_fsm_1g4.png,アゼランザ / エルフショット / パンデミック / 光のベール / 光の楔,守りのミンネ / 防御ブースト,H-L,,,,,,,,,,
ユウア,L,1,☃,68,原,https://eldersign.jp/img/mi/g/f0/020_snow_0g7.png,セメタリーゲート / ヒヤデスウィンド / ブラッドムーン / 氷の花,ハートオブフレイム / リジェネレイト,J-L,,,,,,,,,,
ユウア,L,1,❄︎,50,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,セメタリーゲート / ペイルムーン / 氷の楔 / 氷の花,ハートオブフレイム / リジェネレイト,J-L,,,,,,,,,,
ユウア,L,1,❅,48,原,https://eldersign.jp/img/mi/s/f0/020_snow_0g7.png,セメタリーゲート / テンペスト / ヒーリングウィンド / フェアリーエイド,クィックオーダー / 命中ブースト,J-L,,,,,,,,,,
ユウア,L,1,ღ,58,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g7.png,アウェイクニング / エルフショット / キャンセレイション / セメタリーゲート / 悪魔のトリル,HPブースト / クィックオーダー,J-L,,,,,,,,,,
センカ,H,3,ガンダルフ,39,亜1,https://eldersign.jp/img/mi/p/f0/079_ithaqua_1g4.png,ダルバドーハ / トランキリティ / フレイムタン / ポイズンクラウド,カウンター / ハートオブフレイム,A-H,G-H,H-I,,,,,,,,
センカ,H,3,ゴフン,49,原,https://eldersign.jp/img/mi/g/f0/055_dark-young_0g4.png,のしかかり / ガッシマ / ニグラーヌ,守りのミンネ / 戦いのエール,A-H,B-H,H-J,,,,,,,,
センカ,H,3,ミートスパ太郎,40,原,https://eldersign.jp/img/mi/g/f0/053_fsm_0g4.png,アゼランザ / エルフショット / ハスタリーザ / 悪魔のトリル,心の壁 / 心の棘,A-H,B-H,H-J,,,,,,,,
センカ,H,3,干しイカちゃん,54,原,https://eldersign.jp/img/mi/g/f0/051_old-one_0g4.png,エルフショット / ヒーリング / ミラーズ / ユロール,心の壁 / 心の棘,A-H,B-H,H-J,,,,,,,,
センカ,H,5,リャオタン,54,亜2,https://eldersign.jp/img/mi/p/f0/054_hounds-of-tindalos_2g4.png,スキュアー / スタンピード / フェイズアウト / ルルハラント,クィックオーダー / 守りのミンネ / 悪目立ち / 戦いのエール,B-H,F-H,G-H,H-I,H-J,,,,,,
センカ,H,5,タイハク,45,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g7.png,アイスランス / ウィンドボルト / セメタリーゲート / テンペスト / フェアリーエイド,クィックオーダー / 守りのミンネ / 心の壁 / 心の棘 / 悪目立ち / 戦いのエール,C-H,D-H,E-H,H-K,H-L,,,,,,
センカ,H,5,エオヒド,62,亜2,https://eldersign.jp/img/mi/p/f0/044_ankou_2g7.png,エルフショット / パリィ / パンデミック / ファイアランス / 早瀬,フレイムシギル / 防火布,C-H,D-H,F-H,G-H,H-I,,,,,,
センカ,H,1,シバ,44,亜2,https://eldersign.jp/img/mi/p/f0/042_peri_2g4.png,ヒヤデスウィンド / ルビーレイン,レジストペトリ / レジストポイズン,C-H,,,,,,,,,,
センカ,H,4,ナアマ,32,亜1,https://eldersign.jp/img/mi/p/f0/043_succubus_1g4.png,アウェイクニング / セメタリーゲート / テンプテイション / デルバイス / 滅びの翼,レジストポイズン / 心の壁 / 心の棘 / 戦いのエール,C-H,E-H,H-K,H-L,,,,,,,
センカ,H,4,シシリー,36,原,https://eldersign.jp/img/mi/p/f0/058_floweyu_0g1.png,アイスランス / セメタリーゲート / ヒーリングヘイズ / 光のベール / 桜花泡影,守りのミンネ / 心の棘 / 戦いのエール,D-H,E-H,H-K,H-L,,,,,,,
センカ,H,6,アエス,62,原,https://eldersign.jp/img/mi/g/f0/041_rusalka_0g7.png,アイスランス / ウィンターブラスト / セメタリーゲート / フラッド / ペイルムーン,コールドシギル / 防寒布,D-H,E-H,F-H,H-I,H-K,H-L,,,,,
センカ,H,2,ナムスギル,44,亜2,https://eldersign.jp/img/mi/p/f0/084_goblin-king_2g4.png,ストーンレイン / フサリア / リヴァイヴ / ルビーレイン / 早瀬,フレイムアシスト / フレイムバリア,F-H,G-H,,,,,,,,,
